Node ID: 1484740073,  Distance: 277125.09 m
Node ID: 1484740066,  Distance: 277127.43 m
Node ID: 233076335,  Distance: 277287.29 m
Node ID: 608583709,  Distance: 277296.14 m
Node ID: 233076346,  Distance: 277328.00 m
Node ID: 233076355,  Distance: 277402.11 m
Node ID: 495630647,  Distance: 277519.19 m
Node ID: 233076366,  Distance: 277523.12 m
Node ID: 495630643,  Distance: 277585.56 m
Node ID: 233076378,  Distance: 277619.34 m
Node ID: 233076387,  Distance: 277685.11 m
Node ID: 233076397,  Distance: 277765.16 m
Node ID: 233076408,  Distance: 277843.09 m
Node ID: 495630540,  Distance: 277847.66 m
Node ID: 495303722,  Distance: 277851.00 m
Node ID: 233076417,  Distance: 277886.55 m
Node ID: 233076426,  Distance: 277934.63 m
Node ID: 324147640,  Distance: 278015.97 m
Node ID: 233076431,  Distance: 278026.36 m
Node ID: 233076442,  Distance: 278109.01 m
Node ID: 233076451,  Distance: 278194.03 m
Node ID: 495303848,  Distance: 278202.35 m
Node ID: 1152722275,  Distance: 278269.90 m
Node ID: 495630507,  Distance: 278283.40 m
Node ID: 233112828,  Distance: 278455.15 m
Node ID: 495303835,  Distance: 278463.13 m
Node ID: 495303846,  Distance: 278511.06 m
Node ID: 495303880,  Distance: 278529.34 m
Node ID: 495304068,  Distance: 278540.10 m
Node ID: 495303861,  Distance: 278544.37 m
Node ID: 495303863,  Distance: 278554.75 m
Node ID: 495303851,  Distance: 278563.50 m
Node ID: 495303857,  Distance: 278572.26 m
Node ID: 495303843,  Distance: 278592.35 m
Node ID: 499510145,  Distance: 278721.23 m
Node ID: 495303864,  Distance: 278775.31 m
Node ID: 324148512,  Distance: 278790.83 m
Node ID: 324148517,  Distance: 278801.91 m
Node ID: 324148525,  Distance: 278812.23 m
Node ID: 324148534,  Distance: 278822.02 m
Node ID: 608583561,  Distance: 278830.68 m
Node ID: 324148541,  Distance: 278838.38 m
Node ID: 336407661,  Distance: 278855.56 m
Node ID: 336407668,  Distance: 278995.32 m
Node ID: 336399654,  Distance: 279006.83 m
Node ID: 336399657,  Distance: 279013.51 m
Node ID: 336399662,  Distance: 279023.45 m
Node ID: 336399666,  Distance: 279033.40 m
Node ID: 336399673,  Distance: 279045.14 m
Node ID: 336399684,  Distance: 279055.60 m
Node ID: 495630377,  Distance: 279067.36 m
Node ID: 495630383,  Distance: 279175.70 m
Node ID: 495303788,  Distance: 279279.98 m
Node ID: 495303769,  Distance: 279297.72 m
Node ID: 495303774,  Distance: 279306.35 m
Node ID: 495303790,  Distance: 279317.15 m
Node ID: 495303771,  Distance: 279319.39 m
Node ID: 495303765,  Distance: 279327.97 m
Node ID: 235980084,  Distance: 279350.00 m
Node ID: 495630363,  Distance: 279446.37 m
Node ID: 235980075,  Distance: 279521.59 m
Node ID: 495303741,  Distance: 279559.23 m
Node ID: 324156717,  Distance: 279580.27 m
Node ID: 324156747,  Distance: 279621.76 m
Node ID: 324156734,  Distance: 279800.65 m
Node ID: 232439357,  Distance: 279823.15 m
Node ID: 324156701,  Distance: 279916.31 m
Node ID: 232439378,  Distance: 280036.94 m
Node ID: 232439387,  Distance: 280549.95 m
Node ID: 232439399,  Distance: 280660.56 m
Node ID: 232439406,  Distance: 280721.21 m
Node ID: 232439418,  Distance: 280991.99 m
Node ID: 232439428,  Distance: 281264.33 m
Node ID: 232439439,  Distance: 281382.15 m
Node ID: 324161939,  Distance: 281460.12 m
Node ID: 232439448,  Distance: 281566.57 m
Node ID: 232439454,  Distance: 281761.73 m
Node ID: 232439465,  Distance: 281797.42 m
Node ID: 305690821,  Distance: 281884.33 m
Node ID: 232439477,  Distance: 282032.78 m
Node ID: 305690775,  Distance: 282243.05 m
Node ID: 305690774,  Distance: 282300.77 m
Node ID: 305681010,  Distance: 282322.14 m
Node ID: 232439487,  Distance: 282451.39 m
Node ID: 983474493,  Distance: 282520.06 m
Node ID: 232439497,  Distance: 282614.76 m
Node ID: 1481423054,  Distance: 282871.82 m
Node ID: 1481423031,  Distance: 282928.42 m
Node ID: 232439507,  Distance: 283315.94 m
Node ID: 232439517,  Distance: 283440.32 m
Node ID: 305687224,  Distance: 283548.74 m
Node ID: 305687227,  Distance: 283664.66 m
Node ID: 305687229,  Distance: 283799.55 m
Node ID: 305687232,  Distance: 283908.54 m
Node ID: 232439531,  Distance: 283985.85 m
Node ID: 232439543,  Distance: 284040.54 m
Node ID: 305687236,  Distance: 284201.59 m
Node ID: 232439555,  Distance: 284254.61 m
Node ID: 232439565,  Distance: 284445.80 m
Node ID: 324163444,  Distance: 285101.43 m
Node ID: 232439587,  Distance: 285245.43 m
Node ID: 232439602,  Distance: 285321.24 m
Node ID: 232439615,  Distance: 285609.39 m
Node ID: 324163442,  Distance: 285686.64 m
Node ID: 324163439,  Distance: 285738.64 m
Node ID: 232439624,  Distance: 285799.98 m
Node ID: 232439634,  Distance: 285896.43 m
Node ID: 232439646,  Distance: 285971.47 m
Node ID: 324163426,  Distance: 286033.31 m
Node ID: 324163373,  Distance: 286096.01 m
Node ID: 324163394,  Distance: 286189.72 m
Node ID: 244180614,  Distance: 286246.88 m
Node ID: 244180615,  Distance: 286288.48 m
Node ID: 244180616,  Distance: 286387.58 m
Node ID: 244057425,  Distance: 286436.46 m
Node ID: 324164591,  Distance: 286462.76 m
Node ID: 244057439,  Distance: 286481.94 m
Node ID: 324164597,  Distance: 286508.06 m
Node ID: 244057440,  Distance: 286535.74 m
Node ID: 1319878704,  Distance: 286542.85 m
Node ID: 1319878701,  Distance: 286571.64 m
Node ID: 244057436,  Distance: 286585.61 m
Node ID: 1319878698,  Distance: 286616.81 m
Node ID: 324164630,  Distance: 286639.10 m
Node ID: 244057430,  Distance: 286662.47 m
Node ID: 324164644,  Distance: 286687.00 m
Node ID: 244057448,  Distance: 286706.90 m
Node ID: 244057431,  Distance: 286731.34 m
Node ID: 324164652,  Distance: 286751.87 m
Node ID: 244057433,  Distance: 286816.07 m
Node ID: 244057428,  Distance: 286909.34 m
Node ID: 232439665,  Distance: 287040.17 m
Node ID: 232439672,  Distance: 287377.07 m
Node ID: 409913937,  Distance: 287407.79 m
Node ID: 232439683,  Distance: 287447.66 m
Node ID: 432664599,  Distance: 287747.21 m
Node ID: 431361439,  Distance: 287932.76 m
Node ID: 1319878666,  Distance: 287983.41 m
Node ID: 244057740,  Distance: 288008.41 m
Node ID: 1319878665,  Distance: 288019.75 m
Node ID: 232439699,  Distance: 288030.84 m
Node ID: 244035111,  Distance: 288041.01 m
Node ID: 1319878662,  Distance: 288052.35 m
Node ID: 244035109,  Distance: 288064.01 m
Node ID: 437382218,  Distance: 288072.91 m
Node ID: 232439711,  Distance: 288089.90 m
Node ID: 437382238,  Distance: 288100.60 m
Node ID: 232439720,  Distance: 288116.42 m
Node ID: 232439727,  Distance: 288174.85 m
Node ID: 409913863,  Distance: 288204.97 m
Node ID: 432664030,  Distance: 288226.47 m
Node ID: 232439735,  Distance: 288250.34 m
Node ID: 244057351,  Distance: 288313.71 m
Node ID: 244057354,  Distance: 288387.85 m
Node ID: 244057352,  Distance: 288428.40 m
Node ID: 244057347,  Distance: 288461.56 m
Node ID: 244057348,  Distance: 288493.47 m
Node ID: 244057343,  Distance: 288518.35 m
Node ID: 244057345,  Distance: 288568.65 m
Node ID: 244057341,  Distance: 288611.48 m
Node ID: 244057342,  Distance: 288681.22 m
Node ID: 244057338,  Distance: 288702.69 m
Node ID: 244057339,  Distance: 288752.08 m
Node ID: 244057335,  Distance: 288794.95 m
Node ID: 432664157,  Distance: 288815.39 m
Node ID: 244057337,  Distance: 288842.07 m
Node ID: 244057332,  Distance: 288886.69 m
Node ID: 437382255,  Distance: 288932.04 m
Node ID: 437382248,  Distance: 288945.52 m
Node ID: 437382246,  Distance: 288951.67 m
Node ID: 437382253,  Distance: 288957.07 m
Node ID: 437382254,  Distance: 288968.43 m
Node ID: 244057327,  Distance: 289051.89 m
Node ID: 437382266,  Distance: 289157.43 m
Node ID: 437382260,  Distance: 289167.71 m
Node ID: 437382258,  Distance: 289172.97 m
Node ID: 437382265,  Distance: 289179.05 m
Node ID: 437382268,  Distance: 289184.88 m
Node ID: 244057324,  Distance: 289216.47 m
Node ID: 244057319,  Distance: 289234.64 m
Node ID: 244057317,  Distance: 289279.63 m
Node ID: 437382245,  Distance: 289319.08 m
Node ID: 437382309,  Distance: 289388.14 m
Node ID: 437382312,  Distance: 289399.91 m
Node ID: 437382319,  Distance: 289404.87 m
Node ID: 437382318,  Distance: 289410.14 m
Node ID: 437382317,  Distance: 289420.18 m
Node ID: 560966966,  Distance: 289427.18 m
Node ID: 437382311,  Distance: 289437.26 m
Node ID: 244057314,  Distance: 289453.29 m
Node ID: 244057313,  Distance: 289495.45 m
Node ID: 244057311,  Distance: 289558.45 m
Node ID: 244057310,  Distance: 289594.25 m
Node ID: 244057308,  Distance: 289659.24 m
Node ID: 244057307,  Distance: 289718.53 m
Node ID: 244057305,  Distance: 289775.20 m
Node ID: 244057304,  Distance: 289822.92 m
Node ID: 244057303,  Distance: 289947.54 m
Node ID: 244057301,  Distance: 290014.67 m
Node ID: 244057300,  Distance: 290088.69 m
Node ID: 232439789,  Distance: 290142.12 m
Node ID: 232439800,  Distance: 290606.20 m
Node ID: 244057517,  Distance: 290690.23 m
Node ID: 244057516,  Distance: 290740.86 m
Node ID: 324167269,  Distance: 290779.23 m
Node ID: 244057455,  Distance: 290803.18 m
Node ID: 324167264,  Distance: 290811.32 m
Node ID: 244057463,  Distance: 290824.70 m
Node ID: 244057459,  Distance: 290838.33 m
Node ID: 324167271,  Distance: 290848.48 m
Node ID: 244057640,  Distance: 290867.14 m
Node ID: 324167261,  Distance: 290890.47 m
Node ID: 244057678,  Distance: 290926.47 m
Node ID: 244057677,  Distance: 290960.25 m
Node ID: 244057637,  Distance: 291005.00 m
Node ID: 244057638,  Distance: 291049.35 m
Node ID: 244057462,  Distance: 291176.34 m
Node ID: 244057444,  Distance: 291206.34 m
Node ID: 324167260,  Distance: 291216.01 m
Node ID: 244057445,  Distance: 291225.48 m
Node ID: 324167257,  Distance: 291236.00 m
Node ID: 244057441,  Distance: 291252.05 m
Node ID: 244057672,  Distance: 291298.61 m
Node ID: 244057697,  Distance: 291379.96 m
Node ID: 244057696,  Distance: 291441.82 m
Node ID: 244057699,  Distance: 291486.41 m
Node ID: 324167281,  Distance: 291533.85 m
Node ID: 324167282,  Distance: 291586.84 m
Node ID: 324167283,  Distance: 291625.66 m
Node ID: 324167284,  Distance: 291666.63 m
Node ID: 244057471,  Distance: 291767.97 m
Node ID: 244057513,  Distance: 291859.43 m
Node ID: 232439822,  Distance: 292042.15 m
Node ID: 232439829,  Distance: 292616.98 m
Node ID: 232439848,  Distance: 293278.01 m
Node ID: 1297219590,  Distance: 293316.56 m
Node ID: 1297219623,  Distance: 293337.17 m
Node ID: 1297219684,  Distance: 293356.64 m
Node ID: 1297219526,  Distance: 293377.43 m
Node ID: 1297219561,  Distance: 293396.00 m
Node ID: 1297219584,  Distance: 293412.20 m
Node ID: 1297219474,  Distance: 293425.01 m
Node ID: 1297219580,  Distance: 293445.93 m
Node ID: 1297219485,  Distance: 293513.89 m
Node ID: 1297219616,  Distance: 293533.77 m
Node ID: 1297219495,  Distance: 293546.81 m
Node ID: 1297219656,  Distance: 293559.16 m
Node ID: 1297219557,  Distance: 293579.48 m
Node ID: 324168522,  Distance: 293586.14 m
Node ID: 245970400,  Distance: 293606.67 m
Node ID: 324168523,  Distance: 293630.32 m
Node ID: 245970401,  Distance: 293672.10 m
Node ID: 324168544,  Distance: 293792.36 m
Node ID: 324168545,  Distance: 293830.93 m
Node ID: 1297219520,  Distance: 293866.53 m
Node ID: 324168546,  Distance: 293888.56 m
Node ID: 1297219643,  Distance: 293939.16 m
Node ID: 324168547,  Distance: 294029.79 m
Node ID: 324168548,  Distance: 294081.69 m
Node ID: 324168549,  Distance: 294143.34 m
Node ID: 324168550,  Distance: 294164.39 m
Node ID: 232439895,  Distance: 294611.35 m
Node ID: 1297219514,  Distance: 295012.82 m
Node ID: 1297219540,  Distance: 295119.88 m
Node ID: 1297219687,  Distance: 295138.97 m
Node ID: 1297219674,  Distance: 295155.95 m
Node ID: 1297219563,  Distance: 295167.09 m
Node ID: 1297219700,  Distance: 295176.71 m
Node ID: 1297219477,  Distance: 295185.82 m
Node ID: 1297219511,  Distance: 295199.37 m
Node ID: 1297219527,  Distance: 295222.29 m
Node ID: 232439909,  Distance: 295259.29 m
Node ID: 1297219577,  Distance: 295288.63 m
Node ID: 232439919,  Distance: 295615.01 m
Node ID: 305766090,  Distance: 295944.14 m
Node ID: 324172474,  Distance: 296431.96 m
Node ID: 232439941,  Distance: 297233.15 m
Node ID: 1297219560,  Distance: 297521.78 m
Node ID: 1297219603,  Distance: 297550.72 m
Node ID: 1297219671,  Distance: 297567.71 m
Node ID: 1297219470,  Distance: 297864.34 m
Node ID: 1297219610,  Distance: 297880.39 m
Node ID: 1297219653,  Distance: 297898.90 m
Node ID: 1297219555,  Distance: 297919.43 m
Node ID: 1297219543,  Distance: 297938.26 m
Node ID: 1297219498,  Distance: 297949.35 m
Node ID: 1297219592,  Distance: 297960.12 m
Node ID: 1297219688,  Distance: 297982.99 m
Node ID: 1297219654,  Distance: 298002.07 m
Node ID: 1297219549,  Distance: 298014.93 m
Node ID: 1297219503,  Distance: 298027.77 m
Node ID: 1297219667,  Distance: 298046.50 m
Node ID: 1297219566,  Distance: 298080.49 m
Node ID: 1297219472,  Distance: 298107.82 m
Node ID: 232439979,  Distance: 298162.89 m
Node ID: 305780977,  Distance: 298272.62 m
Node ID: 1297219559,  Distance: 298360.17 m
Node ID: 232440005,  Distance: 298416.86 m
Node ID: 305780953,  Distance: 298460.44 m
Node ID: 1297219569,  Distance: 298495.06 m
Node ID: 232440020,  Distance: 298544.39 m
Node ID: 1297219680,  Distance: 298598.94 m
Node ID: 232440029,  Distance: 298628.21 m
Node ID: 324174347,  Distance: 298673.78 m
Node ID: 232440040,  Distance: 298704.71 m
Node ID: 1297219479,  Distance: 298735.71 m
Node ID: 324174354,  Distance: 298773.84 m
Node ID: 1297219669,  Distance: 298811.05 m
Node ID: 324174357,  Distance: 298956.47 m
Node ID: 1297219530,  Distance: 298985.08 m
Node ID: 324174361,  Distance: 299020.86 m
Node ID: 324174365,  Distance: 299057.67 m
Node ID: 324174370,  Distance: 299204.66 m
Node ID: 1297219491,  Distance: 299246.59 m
Node ID: 232440056,  Distance: 299285.08 m
Node ID: 232440069,  Distance: 299542.33 m
Node ID: 324176581,  Distance: 299585.69 m
Node ID: 232440084,  Distance: 299618.83 m
Node ID: 232440093,  Distance: 299659.70 m
Node ID: 324176582,  Distance: 299700.45 m
Node ID: 827474679,  Distance: 299749.77 m
Node ID: 827474672,  Distance: 299795.26 m
Node ID: 827474655,  Distance: 299814.70 m
Node ID: 827474650,  Distance: 299836.06 m
Node ID: 827474670,  Distance: 299855.25 m
Node ID: 827474668,  Distance: 299870.63 m
Node ID: 827474681,  Distance: 299885.90 m
Node ID: 827474669,  Distance: 299897.52 m
Node ID: 827474663,  Distance: 299910.12 m
Node ID: 827474676,  Distance: 299923.11 m
Node ID: 827474651,  Distance: 299939.93 m
Node ID: 827474656,  Distance: 299966.54 m
Node ID: 324176583,  Distance: 300017.24 m
Node ID: 232440113,  Distance: 300216.00 m
Node ID: 827474653,  Distance: 300260.10 m
Node ID: 827474687,  Distance: 300281.24 m
Node ID: 827474665,  Distance: 300306.05 m
Node ID: 827474660,  Distance: 300328.50 m
Node ID: 827474674,  Distance: 300349.97 m
Node ID: 827474661,  Distance: 300371.53 m
Node ID: 827474673,  Distance: 300411.91 m
Node ID: 232440126,  Distance: 300476.07 m
Node ID: 232440137,  Distance: 300682.49 m
Node ID: 232440142,  Distance: 300786.93 m
Node ID: 324176607,  Distance: 300968.26 m
Node ID: 232440153,  Distance: 301193.78 m
Node ID: 232440166,  Distance: 301319.28 m
Node ID: 324176606,  Distance: 301520.62 m
Node ID: 232440178,  Distance: 301722.53 m
Node ID: 324176631,  Distance: 301838.08 m
Node ID: 324176630,  Distance: 301953.33 m
Node ID: 324176629,  Distance: 302178.24 m
Node ID: 232440187,  Distance: 302276.95 m
Node ID: 232440196,  Distance: 302359.44 m
Node ID: 232440209,  Distance: 302437.12 m
Node ID: 232440220,  Distance: 303204.26 m
Node ID: 232440232,  Distance: 303283.32 m
Node ID: 324178629,  Distance: 303342.71 m
Node ID: 232440241,  Distance: 303436.33 m
Node ID: 324178632,  Distance: 303587.09 m
Node ID: 232440250,  Distance: 303760.32 m
Node ID: 324178703,  Distance: 303818.22 m
Node ID: 324178700,  Distance: 303854.98 m
Node ID: 232440261,  Distance: 303901.75 m
Node ID: 276188929,  Distance: 303960.07 m
Node ID: 276188945,  Distance: 303996.01 m
Node ID: 276188930,  Distance: 304020.47 m
Node ID: 276188931,  Distance: 304038.19 m
Node ID: 276188932,  Distance: 304058.51 m
Node ID: 276188933,  Distance: 304076.44 m
Node ID: 276188934,  Distance: 304092.06 m
Node ID: 276188935,  Distance: 304108.70 m
Node ID: 276188936,  Distance: 304127.10 m
Node ID: 276188937,  Distance: 304138.94 m
Node ID: 276188946,  Distance: 304162.53 m
Node ID: 232440272,  Distance: 304187.02 m
Node ID: 276189254,  Distance: 304254.27 m
Node ID: 276189255,  Distance: 304299.88 m
Node ID: 232440283,  Distance: 304599.44 m
Node ID: 232440291,  Distance: 304888.98 m
Node ID: 276295140,  Distance: 304924.97 m
Node ID: 232440301,  Distance: 304996.42 m
Node ID: 232440313,  Distance: 305549.63 m
Node ID: 585207338,  Distance: 305569.32 m
Node ID: 585207337,  Distance: 305590.91 m
Node ID: 585207340,  Distance: 305609.87 m
Node ID: 585207341,  Distance: 305618.84 m
Node ID: 585207333,  Distance: 305627.99 m
Node ID: 585207334,  Distance: 305637.06 m
Node ID: 585207309,  Distance: 305646.73 m
Node ID: 585207335,  Distance: 305656.38 m
Node ID: 585207325,  Distance: 305665.73 m
Node ID: 585207323,  Distance: 305687.87 m
Node ID: 246670499,  Distance: 305761.49 m
Node ID: 246670498,  Distance: 305797.31 m
Node ID: 246670497,  Distance: 305858.89 m
Node ID: 246670496,  Distance: 305996.37 m
Node ID: 246670494,  Distance: 306371.84 m
Node ID: 703778067,  Distance: 306400.20 m
Node ID: 1406791014,  Distance: 306413.49 m
Node ID: 412518940,  Distance: 306420.84 m
Node ID: 585207306,  Distance: 306433.14 m
Node ID: 412518941,  Distance: 306444.66 m
Node ID: 412518948,  Distance: 306456.79 m
Node ID: 412518942,  Distance: 306471.28 m
Node ID: 585207305,  Distance: 306480.16 m
Node ID: 412518943,  Distance: 306489.78 m
Node ID: 1406791000,  Distance: 306496.23 m
Node ID: 412518950,  Distance: 306506.80 m
Node ID: 585207297,  Distance: 306539.25 m
Node ID: 246670492,  Distance: 306574.50 m
Node ID: 246670491,  Distance: 306631.92 m
Node ID: 246670490,  Distance: 306958.09 m
Node ID: 246670489,  Distance: 307049.46 m
Node ID: 246670488,  Distance: 307181.25 m
Node ID: 246670486,  Distance: 307558.30 m
Node ID: 246670485,  Distance: 307615.47 m
Node ID: 1368474996,  Distance: 307693.48 m
Node ID: 246670484,  Distance: 308216.41 m
Node ID: 246670483,  Distance: 308279.29 m
Node ID: 246670479,  Distance: 308323.19 m
Node ID: 246670482,  Distance: 308377.75 m
Node ID: 246670481,  Distance: 308480.73 m
Node ID: 246670480,  Distance: 308522.22 m
Node ID: 246670949,  Distance: 308771.51 m
Node ID: 703778119,  Distance: 308799.11 m
Node ID: 703778111,  Distance: 308822.12 m
Node ID: 703778059,  Distance: 308845.91 m
Node ID: 703778134,  Distance: 308860.90 m
Node ID: 703778078,  Distance: 308878.17 m
Node ID: 703778063,  Distance: 308893.77 m
Node ID: 246670475,  Distance: 308910.22 m
Node ID: 246670474,  Distance: 308918.73 m
Node ID: 703778115,  Distance: 308932.82 m
Node ID: 246670473,  Distance: 308947.34 m
Node ID: 412518971,  Distance: 308970.47 m
Node ID: 1297381830,  Distance: 308986.32 m
Node ID: 703778049,  Distance: 309004.16 m
Node ID: 1297381829,  Distance: 309023.05 m
Node ID: 1297381864,  Distance: 309055.14 m
Node ID: 1297381873,  Distance: 309083.69 m
Node ID: 1297381793,  Distance: 309110.28 m
Node ID: 1297381801,  Distance: 309138.88 m
Node ID: 1297381837,  Distance: 309159.25 m
Node ID: 703778105,  Distance: 309198.11 m
Node ID: 412518975,  Distance: 309230.39 m
Node ID: 412518962,  Distance: 309260.97 m
Node ID: 412518963,  Distance: 309276.66 m
Node ID: 412518985,  Distance: 309282.51 m
Node ID: 412518968,  Distance: 309295.17 m
Node ID: 412518964,  Distance: 309305.20 m
Node ID: 703778057,  Distance: 309334.73 m
Node ID: 246813604,  Distance: 309366.03 m
Node ID: 246813594,  Distance: 309764.60 m
Node ID: 246813593,  Distance: 309810.83 m
Node ID: 1037448307,  Distance: 309900.90 m
Node ID: 246813592,  Distance: 310145.77 m
Node ID: 246813591,  Distance: 310198.31 m
Node ID: 246813590,  Distance: 310249.85 m
Node ID: 246813589,  Distance: 310445.20 m
Node ID: 246813588,  Distance: 310491.69 m
Node ID: 246813587,  Distance: 310665.76 m
Node ID: 246813586,  Distance: 310745.45 m
Node ID: 246813585,  Distance: 310780.71 m
Node ID: 246813584,  Distance: 310828.45 m
Node ID: 246813583,  Distance: 310861.34 m
Node ID: 246813582,  Distance: 310913.01 m
Node ID: 246813581,  Distance: 310982.18 m
Node ID: 919591007,  Distance: 311006.36 m
Node ID: 919590998,  Distance: 311022.35 m
Node ID: 919591004,  Distance: 311037.68 m
Node ID: 919590990,  Distance: 311053.30 m
Node ID: 919590994,  Distance: 311072.05 m
Node ID: 919591023,  Distance: 311088.36 m
Node ID: 919590983,  Distance: 311106.82 m
Node ID: 246813580,  Distance: 311133.93 m
Node ID: 246813579,  Distance: 311377.96 m
Node ID: 246813577,  Distance: 311414.29 m
Node ID: 441584601,  Distance: 311441.21 m
Node ID: 441584598,  Distance: 311461.59 m
Node ID: 441584594,  Distance: 311487.73 m
Node ID: 919591008,  Distance: 311505.63 m
Node ID: 471545880,  Distance: 311520.51 m
Node ID: 919591027,  Distance: 311545.28 m
Node ID: 441584599,  Distance: 311563.77 m
Node ID: 246813574,  Distance: 311582.42 m
Node ID: 246813573,  Distance: 311734.54 m
Node ID: 559812970,  Distance: 311875.14 m
Node ID: 911546865,  Distance: 311897.10 m
Node ID: 246813572,  Distance: 311908.46 m
Node ID: 911546867,  Distance: 311920.28 m
Node ID: 911546871,  Distance: 311934.67 m
Node ID: 911546882,  Distance: 311957.78 m
Node ID: 246813570,  Distance: 311994.44 m
Node ID: 246813569,  Distance: 312015.96 m
Node ID: 246813565,  Distance: 312237.17 m
Node ID: 246813564,  Distance: 312294.30 m
Node ID: 911498108,  Distance: 312320.53 m
Node ID: 246813563,  Distance: 312325.37 m
Node ID: 911498120,  Distance: 312332.21 m
Node ID: 911498122,  Distance: 312337.01 m
Node ID: 911498125,  Distance: 312345.01 m
Node ID: 911498086,  Distance: 312351.69 m
Node ID: 246813561,  Distance: 312365.75 m
Node ID: 246813560,  Distance: 312402.15 m
Node ID: 919590980,  Distance: 312418.47 m
Node ID: 246813559,  Distance: 312435.30 m
Node ID: 246813558,  Distance: 312552.03 m
Node ID: 246813555,  Distance: 312591.90 m
Node ID: 246813515,  Distance: 312624.06 m
Node ID: 246813526,  Distance: 312633.09 m
Node ID: 336269330,  Distance: 312640.77 m
Node ID: 246813543,  Distance: 312651.43 m
Node ID: 246813556,  Distance: 312683.19 m
Node ID: 246813514,  Distance: 312707.28 m
Node ID: 246813513,  Distance: 312780.08 m
Node ID: 246813512,  Distance: 312853.46 m
Node ID: 246813511,  Distance: 312927.26 m
Node ID: 246813510,  Distance: 313012.43 m
Node ID: 246813509,  Distance: 313045.39 m
Node ID: 343392175,  Distance: 313097.13 m
Node ID: 246813508,  Distance: 313117.58 m
Node ID: 343392160,  Distance: 313163.62 m
Node ID: 246813507,  Distance: 313196.03 m
Node ID: 412722281,  Distance: 313223.31 m
Node ID: 246813436,  Distance: 313275.58 m
Node ID: 412722282,  Distance: 313550.60 m
Node ID: 919687649,  Distance: 313634.34 m
Node ID: 246813437,  Distance: 313668.38 m
Node ID: 1369215661,  Distance: 313773.51 m
Node ID: 1369215660,  Distance: 313804.04 m
Node ID: 246813438,  Distance: 313831.30 m
Node ID: 246813440,  Distance: 313917.52 m
Node ID: 246813442,  Distance: 314100.79 m
Node ID: 246813427,  Distance: 314221.66 m
Node ID: 919687682,  Distance: 314271.40 m
Node ID: 246813355,  Distance: 314358.43 m
Node ID: 246813356,  Distance: 314464.92 m
Node ID: 246813357,  Distance: 314545.86 m
Node ID: 246813365,  Distance: 314704.63 m
Node ID: 246813376,  Distance: 314808.16 m
Node ID: 246813392,  Distance: 315072.16 m
Node ID: 252422370,  Distance: 315863.13 m
Node ID: 252422359,  Distance: 315929.72 m
Node ID: 252422372,  Distance: 315992.67 m
Node ID: 252422365,  Distance: 316064.64 m
Node ID: 252422364,  Distance: 316149.14 m
Node ID: 252422362,  Distance: 316269.83 m
Node ID: 252422414,  Distance: 316455.20 m
Node ID: 252422361,  Distance: 316573.82 m
Node ID: 252422416,  Distance: 316732.44 m
Node ID: 252422419,  Distance: 316799.36 m
Node ID: 252422368,  Distance: 317067.30 m
Node ID: 981016189,  Distance: 317109.42 m
Node ID: 981015914,  Distance: 317147.66 m
Node ID: 981016004,  Distance: 317216.40 m
Node ID: 334327811,  Distance: 317301.25 m
Node ID: 252422424,  Distance: 317387.94 m
Node ID: 252422425,  Distance: 317573.53 m
Node ID: 252422427,  Distance: 317666.82 m
Node ID: 252422428,  Distance: 317743.75 m
Node ID: 334337366,  Distance: 318064.81 m
Node ID: 252422433,  Distance: 318100.29 m
Node ID: 252422435,  Distance: 318183.24 m
Node ID: 252422436,  Distance: 318251.45 m
Node ID: 252422438,  Distance: 318370.78 m
Node ID: 252422439,  Distance: 318476.98 m
Node ID: 252422441,  Distance: 318517.59 m
Node ID: 317413338,  Distance: 318560.08 m
Node ID: 252422443,  Distance: 318606.80 m
Node ID: 252422444,  Distance: 318700.01 m
Node ID: 334337346,  Distance: 318766.35 m
Node ID: 334337355,  Distance: 318839.62 m
Node ID: 334337361,  Distance: 318943.98 m
Node ID: 252422298,  Distance: 318979.63 m
Node ID: 252422299,  Distance: 319045.06 m
Node ID: 252422301,  Distance: 319139.18 m
Node ID: 252422303,  Distance: 319196.09 m
Node ID: 252422304,  Distance: 319257.45 m
Node ID: 252516397,  Distance: 319329.84 m
Node ID: 252516405,  Distance: 319480.55 m
Node ID: 252516401,  Distance: 319669.31 m
Node ID: 252516417,  Distance: 319931.07 m
Node ID: 252516393,  Distance: 320104.00 m
Node ID: 252516419,  Distance: 320326.78 m
Node ID: 252516411,  Distance: 320438.24 m
Node ID: 252516426,  Distance: 320687.30 m
Node ID: 252516403,  Distance: 320743.32 m
Node ID: 252516424,  Distance: 320934.57 m
Node ID: 252516422,  Distance: 321137.20 m
Node ID: 252516400,  Distance: 321204.03 m
Node ID: 252516415,  Distance: 321247.23 m
Node ID: 252516423,  Distance: 321303.39 m
Node ID: 252516413,  Distance: 321408.83 m
Node ID: 252516392,  Distance: 321561.41 m
Node ID: 252516396,  Distance: 321601.45 m
Node ID: 252516410,  Distance: 321944.71 m
Node ID: 252516414,  Distance: 322140.00 m
Node ID: 252516420,  Distance: 322364.02 m
Node ID: 252516394,  Distance: 322496.18 m
Node ID: 252516390,  Distance: 322701.83 m
Node ID: 252516395,  Distance: 322934.37 m
Node ID: 252516402,  Distance: 323182.35 m
Node ID: 252516404,  Distance: 323420.31 m
Node ID: 252516406,  Distance: 323670.73 m
