8,100,0.005,2,407
8,100,0.005,2,316
8,100,0.005,2,551
8,100,0.005,2,192
8,100,0.005,2,206
8,100,0.005,2,0
8,100,0.005,2,25
8,100,0.005,2,0
8,100,0.005,2,0
8,100,0.005,2,101
8,100,0.005,2,377
8,100,0.005,2,96
8,100,0.005,2,468
8,100,0.005,2,59
8,100,0.005,2,94
8,100,0.005,2,19
8,100,0.005,2,380
8,100,0.005,2,430
8,100,0.005,2,86
8,100,0.005,2,62
8,100,0.005,2,228
8,100,0.005,2,1736
8,100,0.005,2,50
8,100,0.005,2,0
8,100,0.005,2,9
8,100,0.005,2,0
8,100,0.005,2,216
8,100,0.005,2,349
8,100,0.005,2,14
8,100,0.005,2,662
8,100,0.005,2,267
8,100,0.005,2,39
8,100,0.005,2,144
8,100,0.005,2,0
8,100,0.005,2,0
8,100,0.005,2,0
8,100,0.005,2,217
8,100,0.005,2,0
8,100,0.005,2,81
8,100,0.005,2,347
8,100,0.005,2,450
8,100,0.005,2,0
8,100,0.005,2,0
8,100,0.005,2,207
8,100,0.005,2,2
8,100,0.005,2,592
8,100,0.005,2,383
8,100,0.005,2,474
8,100,0.005,2,0
8,100,0.005,2,208
8,100,0.005,2,44
8,100,0.005,2,927
8,100,0.005,2,0
8,100,0.005,2,471
8,100,0.005,2,161
8,100,0.005,2,79
8,100,0.005,2,108
8,100,0.005,2,165
8,100,0.005,2,47
8,100,0.005,2,114
8,100,0.005,2,0
8,100,0.005,2,813
8,100,0.005,2,694
8,100,0.005,2,1078
8,100,0.005,2,142
8,100,0.005,2,461
8,100,0.005,2,0
8,100,0.005,2,132
8,100,0.005,2,462
8,100,0.005,2,44
8,100,0.005,2,179
8,100,0.005,2,0
8,100,0.005,2,390
8,100,0.005,2,643
8,100,0.005,2,46
8,100,0.005,2,142
8,100,0.005,2,60
8,100,0.005,2,267
8,100,0.005,2,847
8,100,0.005,2,542
8,100,0.005,2,274
8,100,0.005,2,6
8,100,0.005,2,0
8,100,0.005,2,443
8,100,0.005,2,593
8,100,0.005,2,0
8,100,0.005,2,0
8,100,0.005,2,246
8,100,0.005,2,9
8,100,0.005,2,53
8,100,0.005,2,323
8,100,0.005,2,206
8,100,0.005,2,0
8,100,0.005,2,0
8,100,0.005,2,140
8,100,0.005,2,158
8,100,0.005,2,493
8,100,0.005,2,0
8,100,0.005,2,0
8,100,0.005,2,295
8,100,0.00525,2,348
8,100,0.00525,2,219
8,100,0.00525,2,67
8,100,0.00525,2,177
8,100,0.00525,2,44
8,100,0.00525,2,72
8,100,0.00525,2,134
8,100,0.00525,2,247
8,100,0.00525,2,123
8,100,0.00525,2,0
8,100,0.00525,2,24
8,100,0.00525,2,612
8,100,0.00525,2,28
8,100,0.00525,2,130
8,100,0.00525,2,41
8,100,0.00525,2,695
8,100,0.00525,2,2
8,100,0.00525,2,110
8,100,0.00525,2,0
8,100,0.00525,2,185
8,100,0.00525,2,768
8,100,0.00525,2,0
8,100,0.00525,2,167
8,100,0.00525,2,444
8,100,0.00525,2,241
8,100,0.00525,2,49
8,100,0.00525,2,128
8,100,0.00525,2,89
8,100,0.00525,2,1860
8,100,0.00525,2,74
8,100,0.00525,2,1016
8,100,0.00525,2,0
8,100,0.00525,2,623
8,100,0.00525,2,262
8,100,0.00525,2,5
8,100,0.00525,2,18
8,100,0.00525,2,0
8,100,0.00525,2,0
8,100,0.00525,2,35
8,100,0.00525,2,1024
8,100,0.00525,2,137
8,100,0.00525,2,108
8,100,0.00525,2,13
8,100,0.00525,2,154
8,100,0.00525,2,95
8,100,0.00525,2,0
8,100,0.00525,2,135
8,100,0.00525,2,503
8,100,0.00525,2,497
8,100,0.00525,2,878
8,100,0.00525,2,74
8,100,0.00525,2,1389
8,100,0.00525,2,150
8,100,0.00525,2,158
8,100,0.00525,2,174
8,100,0.00525,2,161
8,100,0.00525,2,0
8,100,0.00525,2,137
8,100,0.00525,2,0
8,100,0.00525,2,0
8,100,0.00525,2,56
8,100,0.00525,2,438
8,100,0.00525,2,3
8,100,0.00525,2,483
8,100,0.00525,2,0
8,100,0.00525,2,0
8,100,0.00525,2,44
8,100,0.00525,2,36
8,100,0.00525,2,328
8,100,0.00525,2,70
8,100,0.00525,2,204
8,100,0.00525,2,64
8,100,0.00525,2,101
8,100,0.00525,2,0
8,100,0.00525,2,59
8,100,0.00525,2,228
8,100,0.00525,2,0
8,100,0.00525,2,307
8,100,0.00525,2,0
8,100,0.00525,2,183
8,100,0.00525,2,0
8,100,0.00525,2,1134
8,100,0.00525,2,231
8,100,0.00525,2,680
8,100,0.00525,2,387
8,100,0.00525,2,146
8,100,0.00525,2,322
8,100,0.00525,2,0
8,100,0.00525,2,0
8,100,0.00525,2,121
8,100,0.00525,2,0
8,100,0.00525,2,193
8,100,0.00525,2,796
8,100,0.00525,2,30
8,100,0.00525,2,315
8,100,0.00525,2,1343
8,100,0.00525,2,297
8,100,0.00525,2,68
8,100,0.00525,2,0
8,100,0.00525,2,150
8,100,0.0055,2,122
8,100,0.0055,2,698
8,100,0.0055,2,0
8,100,0.0055,2,289
8,100,0.0055,2,121
8,100,0.0055,2,159
8,100,0.0055,2,8
8,100,0.0055,2,0
8,100,0.0055,2,179
8,100,0.0055,2,34
8,100,0.0055,2,556
8,100,0.0055,2,0
8,100,0.0055,2,0
8,100,0.0055,2,912
8,100,0.0055,2,0
8,100,0.0055,2,150
8,100,0.0055,2,0
8,100,0.0055,2,208
8,100,0.0055,2,49
8,100,0.0055,2,850
8,100,0.0055,2,267
8,100,0.0055,2,102
8,100,0.0055,2,35
8,100,0.0055,2,38
8,100,0.0055,2,527
8,100,0.0055,2,152
8,100,0.0055,2,0
8,100,0.0055,2,0
8,100,0.0055,2,19
8,100,0.0055,2,38
8,100,0.0055,2,0
8,100,0.0055,2,158
8,100,0.0055,2,301
8,100,0.0055,2,674
8,100,0.0055,2,440
8,100,0.0055,2,151
8,100,0.0055,2,1172
8,100,0.0055,2,1279
8,100,0.0055,2,21
8,100,0.0055,2,57
8,100,0.0055,2,430
8,100,0.0055,2,0
8,100,0.0055,2,139
8,100,0.0055,2,498
8,100,0.0055,2,0
8,100,0.0055,2,168
8,100,0.0055,2,38
8,100,0.0055,2,454
8,100,0.0055,2,1000
8,100,0.0055,2,32
8,100,0.0055,2,156
8,100,0.0055,2,213
8,100,0.0055,2,320
8,100,0.0055,2,7
8,100,0.0055,2,2
8,100,0.0055,2,0
8,100,0.0055,2,182
8,100,0.0055,2,20
8,100,0.0055,2,674
8,100,0.0055,2,188
8,100,0.0055,2,103
8,100,0.0055,2,1041
8,100,0.0055,2,69
8,100,0.0055,2,171
8,100,0.0055,2,129
8,100,0.0055,2,0
8,100,0.0055,2,205
8,100,0.0055,2,64
8,100,0.0055,2,289
8,100,0.0055,2,390
8,100,0.0055,2,71
8,100,0.0055,2,36
8,100,0.0055,2,215
8,100,0.0055,2,244
8,100,0.0055,2,0
8,100,0.0055,2,98
8,100,0.0055,2,34
8,100,0.0055,2,303
8,100,0.0055,2,336
8,100,0.0055,2,743
8,100,0.0055,2,540
8,100,0.0055,2,124
8,100,0.0055,2,458
8,100,0.0055,2,1
8,100,0.0055,2,122
8,100,0.0055,2,17
8,100,0.0055,2,780
8,100,0.0055,2,292
8,100,0.0055,2,56
8,100,0.0055,2,0
8,100,0.0055,2,104
8,100,0.0055,2,0
8,100,0.0055,2,321
8,100,0.0055,2,548
8,100,0.0055,2,150
8,100,0.0055,2,272
8,100,0.0055,2,70
8,100,0.0055,2,96
8,100,0.0055,2,0
8,100,0.0055,2,9
8,100,0.00575,2,780
8,100,0.00575,2,45
8,100,0.00575,2,112
8,100,0.00575,2,282
8,100,0.00575,2,53
8,100,0.00575,2,0
8,100,0.00575,2,443
8,100,0.00575,2,81
8,100,0.00575,2,0
8,100,0.00575,2,0
8,100,0.00575,2,119
8,100,0.00575,2,209
8,100,0.00575,2,0
8,100,0.00575,2,0
8,100,0.00575,2,178
8,100,0.00575,2,227
8,100,0.00575,2,35
8,100,0.00575,2,43
8,100,0.00575,2,90
8,100,0.00575,2,107
8,100,0.00575,2,0
8,100,0.00575,2,141
8,100,0.00575,2,135
8,100,0.00575,2,835
8,100,0.00575,2,0
8,100,0.00575,2,37
8,100,0.00575,2,166
8,100,0.00575,2,90
8,100,0.00575,2,521
8,100,0.00575,2,135
8,100,0.00575,2,191
8,100,0.00575,2,63
8,100,0.00575,2,166
8,100,0.00575,2,5
8,100,0.00575,2,417
8,100,0.00575,2,609
8,100,0.00575,2,700
8,100,0.00575,2,412
8,100,0.00575,2,2
8,100,0.00575,2,51
8,100,0.00575,2,227
8,100,0.00575,2,0
8,100,0.00575,2,362
8,100,0.00575,2,726
8,100,0.00575,2,428
8,100,0.00575,2,70
8,100,0.00575,2,67
8,100,0.00575,2,111
8,100,0.00575,2,203
8,100,0.00575,2,77
8,100,0.00575,2,166
8,100,0.00575,2,0
8,100,0.00575,2,68
8,100,0.00575,2,110
8,100,0.00575,2,321
8,100,0.00575,2,349
8,100,0.00575,2,282
8,100,0.00575,2,416
8,100,0.00575,2,25
8,100,0.00575,2,33
8,100,0.00575,2,45
8,100,0.00575,2,14
8,100,0.00575,2,249
8,100,0.00575,2,0
8,100,0.00575,2,0
8,100,0.00575,2,454
