8,50,0.005,2,54
8,50,0.005,2,833
8,50,0.005,2,0
8,50,0.005,2,377
8,50,0.005,2,181
8,50,0.005,2,55
8,50,0.005,2,348
8,50,0.005,2,187
8,50,0.005,2,0
8,50,0.005,2,0
8,50,0.005,2,277
8,50,0.005,2,320
8,50,0.005,2,176
8,50,0.005,2,810
8,50,0.005,2,1424
8,50,0.005,2,198
8,50,0.005,2,376
8,50,0.005,2,239
8,50,0.005,2,27
8,50,0.005,2,76
8,50,0.005,2,11
8,50,0.005,2,444
8,50,0.005,2,330
8,50,0.005,2,6
8,50,0.005,2,330
8,50,0.005,2,400
8,50,0.005,2,0
8,50,0.005,2,645
8,50,0.005,2,179
8,50,0.005,2,584
8,50,0.005,2,1451
8,50,0.005,2,47
8,50,0.005,2,61
8,50,0.005,2,15
8,50,0.005,2,478
8,50,0.005,2,554
8,50,0.005,2,352
8,50,0.005,2,88
8,50,0.005,2,280
8,50,0.005,2,33
8,50,0.005,2,1
8,50,0.005,2,52
8,50,0.005,2,83
8,50,0.005,2,3
8,50,0.005,2,514
8,50,0.005,2,46
8,50,0.005,2,13
8,50,0.005,2,21
8,50,0.005,2,10
8,50,0.005,2,301
8,50,0.005,2,676
8,50,0.005,2,0
8,50,0.005,2,43
8,50,0.005,2,236
8,50,0.005,2,123
8,50,0.005,2,385
8,50,0.005,2,221
8,50,0.005,2,0
8,50,0.005,2,347
8,50,0.005,2,336
8,50,0.005,2,137
8,50,0.005,2,0
8,50,0.005,2,9
8,50,0.005,2,216
8,50,0.005,2,36
8,50,0.005,2,286
8,50,0.005,2,0
8,50,0.005,2,709
8,50,0.005,2,67
8,50,0.005,2,341
8,50,0.005,2,23
8,50,0.005,2,134
8,50,0.005,2,56
8,50,0.005,2,67
8,50,0.005,2,942
8,50,0.005,2,15
8,50,0.005,2,171
8,50,0.005,2,251
8,50,0.005,2,178
8,50,0.005,2,47
8,50,0.005,2,22
8,50,0.005,2,220
8,50,0.005,2,89
8,50,0.005,2,152
8,50,0.005,2,83
8,50,0.005,2,0
8,50,0.005,2,118
8,50,0.005,2,34
8,50,0.005,2,0
8,50,0.005,2,158
8,50,0.005,2,60
8,50,0.005,2,0
8,50,0.005,2,29
8,50,0.005,2,33
8,50,0.005,2,30
8,50,0.005,2,152
